Time (sec),"CH 1, ECG (mV)","CH40, Heart Rate (mV)"
23.558,-0.080566406,60
23.559,-0.079650879,60
23.56,-0.078125,60
23.561,-0.076293945,60
23.562,-0.073852539,60
23.563,-0.070495605,60
23.564,-0.067138672,60
23.565,-0.063476563,60
23.566,-0.060424805,60
23.567,-0.057983398,60
23.568,-0.055847168,60
23.569,-0.054626465,60
23.57,-0.053405762,60
23.571,-0.05279541,60
23.572,-0.052490234,60
23.573,-0.052490234,60
23.574,-0.05279541,60
23.575,-0.054016113,60
23.576,-0.055541992,60
23.577,-0.057373047,60
23.578,-0.059204102,60
23.579,-0.061035156,60
23.58,-0.062561035,60
23.581,-0.06439209,60
23.582,-0.065917969,60
23.583,-0.067138672,60
23.584,-0.068054199,60
23.585,-0.068359375,60
23.586,-0.068054199,60
23.587,-0.067138672,60
23.588,-0.065612793,60
23.589,-0.063781738,60
23.59,-0.061950684,60
23.591,-0.060119629,60
23.592,-0.05859375,60
23.593,-0.057067871,60
23.594,-0.055847168,60
23.595,-0.054321289,60
23.596,-0.053100586,60
23.597,-0.052185059,60
23.598,-0.050964355,60
23.599,-0.050048828,60
23.6,-0.049133301,60
23.601,-0.047912598,60
23.602,-0.04699707,60
23.603,-0.046081543,60
23.604,-0.045471191,60
23.605,-0.04486084,60
23.606,-0.044555664,60
23.607,-0.044555664,60
23.608,-0.044555664,60
23.609,-0.044555664,60
23.61,-0.04486084,60
23.611,-0.04486084,60
23.612,-0.04486084,60
23.613,-0.045166016,60
23.614,-0.045471191,60
23.615,-0.046081543,60
23.616,-0.04699707,60
23.617,-0.047912598,60
23.618,-0.048522949,60
23.619,-0.049438477,60
23.62,-0.050354004,60
23.621,-0.051269531,60
23.622,-0.052185059,60
23.623,-0.052490234,60
23.624,-0.053100586,60
23.625,-0.053405762,60
23.626,-0.053405762,60
23.627,-0.053100586,60
23.628,-0.05279541,60
23.629,-0.052185059,60
23.63,-0.051879883,60
23.631,-0.051574707,60
23.632,-0.051269531,60
23.633,-0.050964355,60
23.634,-0.05065918,60
23.635,-0.050354004,60
23.636,-0.050048828,60
23.637,-0.049743652,60
23.638,-0.049133301,60
23.639,-0.048522949,60
23.64,-0.048217773,60
23.641,-0.047912598,60
23.642,-0.047912598,60
23.643,-0.047912598,60
23.644,-0.047912598,60
23.645,-0.047912598,60
23.646,-0.047607422,60
23.647,-0.04699707,60
23.648,-0.046691895,60
23.649,-0.046081543,60
23.65,-0.045166016,60
23.651,-0.044250488,60
23.652,-0.043029785,60
23.653,-0.042114258,60
23.654,-0.041503906,60
23.655,-0.040283203,60
23.656,-0.039367676,60
23.657,-0.038452148,60
23.658,-0.037536621,60
23.659,-0.03692627,60
23.66,-0.036621094,60
23.661,-0.036621094,60
23.662,-0.037231445,60
23.663,-0.037841797,60
23.664,-0.038757324,60
23.665,-0.039672852,60
23.666,-0.040283203,60
23.667,-0.04119873,60
23.668,-0.041809082,60
23.669,-0.042419434,60
23.67,-0.043029785,60
23.671,-0.043334961,60
23.672,-0.043029785,60
23.673,-0.042419434,60
23.674,-0.041503906,60
23.675,-0.040283203,60
23.676,-0.0390625,60
23.677,-0.037536621,60
23.678,-0.035705566,60
23.679,-0.033874512,60
23.68,-0.031738281,60
23.681,-0.029296875,60
23.682,-0.026855469,60
23.683,-0.024414063,60
23.684,-0.022277832,60
23.685,-0.020446777,60
23.686,-0.01953125,60
23.687,-0.019226074,60
23.688,-0.020141602,60
23.689,-0.021362305,60
23.69,-0.023193359,60
23.691,-0.025634766,60
23.692,-0.028076172,60
23.693,-0.030517578,60
23.694,-0.03326416,60
23.695,-0.036010742,60
23.696,-0.0390625,60
23.697,-0.041809082,60
23.698,-0.044250488,60
23.699,-0.046691895,60
23.7,-0.048828125,60
23.701,-0.05065918,60
23.702,-0.051879883,60
23.703,-0.052490234,60
23.704,-0.05279541,60
23.705,-0.052490234,60
23.706,-0.052185059,60
23.707,-0.051574707,60
23.708,-0.050354004,60
23.709,-0.049438477,60
23.71,-0.047912598,60
23.711,-0.046386719,60
23.712,-0.04486084,60
23.713,-0.043640137,60
23.714,-0.042419434,60
23.715,-0.041809082,60
23.716,-0.04119873,60
23.717,-0.040893555,60
23.718,-0.040283203,60
23.719,-0.039978027,60
23.72,-0.039672852,60
23.721,-0.039672852,60
23.722,-0.039672852,60
23.723,-0.039672852,60
23.724,-0.039672852,60
23.725,-0.039978027,60
23.726,-0.040283203,60
23.727,-0.040588379,60
23.728,-0.040893555,60
23.729,-0.04119873,60
23.73,-0.041503906,60
23.731,-0.041809082,60
23.732,-0.042419434,60
23.733,-0.043334961,60
23.734,-0.043945313,60
23.735,-0.044555664,60
23.736,-0.04486084,60
23.737,-0.04486084,60
23.738,-0.044250488,60
23.739,-0.043640137,60
23.74,-0.042419434,60
23.741,-0.041503906,60
23.742,-0.040588379,60
23.743,-0.039672852,60
23.744,-0.038452148,60
23.745,-0.037231445,60
23.746,-0.036010742,60
23.747,-0.034179688,60
23.748,-0.032653809,60
23.749,-0.030822754,60
23.75,-0.029296875,60
23.751,-0.028076172,60
23.752,-0.027160645,60
23.753,-0.026550293,60
23.754,-0.026550293,60
23.755,-0.026550293,60
23.756,-0.026550293,60
23.757,-0.027160645,60
23.758,-0.027770996,60
23.759,-0.028991699,60
23.76,-0.029907227,60
23.761,-0.03112793,60
23.762,-0.032348633,60
23.763,-0.033569336,60
23.764,-0.034790039,60
23.765,-0.035705566,60
23.766,-0.036621094,60
23.767,-0.037231445,60
23.768,-0.037536621,60
23.769,-0.037841797,60
23.77,-0.037841797,60
23.771,-0.037841797,60
23.772,-0.037231445,60
23.773,-0.036621094,60
23.774,-0.035705566,60
23.775,-0.034179688,60
23.776,-0.032958984,60
23.777,-0.031433105,60
23.778,-0.029907227,60
23.779,-0.028686523,60
23.78,-0.02746582,60
23.781,-0.026855469,60
23.782,-0.026245117,60
23.783,-0.02532959,60
23.784,-0.024719238,60
23.785,-0.024414063,60
23.786,-0.024108887,60
23.787,-0.024108887,60
23.788,-0.024719238,60
23.789,-0.02532959,60
23.79,-0.025939941,60
23.791,-0.026550293,60
23.792,-0.027160645,60
23.793,-0.027770996,60
23.794,-0.028381348,60
23.795,-0.028991699,60
23.796,-0.029907227,60
23.797,-0.030822754,60
23.798,-0.031738281,60
23.799,-0.032348633,60
23.8,-0.032958984,60
23.801,-0.03326416,60
23.802,-0.03326416,60
23.803,-0.032958984,60
23.804,-0.032348633,60
23.805,-0.032043457,60
23.806,-0.031433105,60
23.807,-0.030822754,60
23.808,-0.030517578,60
23.809,-0.030212402,60
23.81,-0.029907227,60
23.811,-0.029602051,60
23.812,-0.028991699,60
23.813,-0.028076172,60
23.814,-0.02746582,60
23.815,-0.026855469,60
23.816,-0.026550293,60
23.817,-0.026550293,60
23.818,-0.026855469,60
23.819,-0.02746582,60
23.82,-0.028076172,60
23.821,-0.028686523,60
23.822,-0.029296875,60
23.823,-0.029602051,60
23.824,-0.029602051,60
23.825,-0.029296875,60
23.826,-0.028991699,60
23.827,-0.028686523,60
23.828,-0.028381348,60
23.829,-0.02746582,60
23.83,-0.026550293,60
23.831,-0.025634766,60
23.832,-0.025024414,60
23.833,-0.024108887,60
23.834,-0.023193359,60
23.835,-0.022277832,60
23.836,-0.021362305,60
23.837,-0.020751953,60
23.838,-0.020141602,60
23.839,-0.019226074,60
23.84,-0.018615723,60
23.841,-0.018310547,60
23.842,-0.018310547,60
23.843,-0.018920898,60
23.844,-0.01953125,60
23.845,-0.020446777,60
23.846,-0.02166748,60
23.847,-0.023193359,60
23.848,-0.024719238,60
23.849,-0.025939941,60
23.85,-0.02746582,60
23.851,-0.028686523,60
23.852,-0.029602051,60
23.853,-0.030517578,60
23.854,-0.031433105,60
23.855,-0.032348633,60
23.856,-0.032958984,60
23.857,-0.033874512,60
23.858,-0.034179688,60
23.859,-0.034484863,60
23.86,-0.034179688,60
23.861,-0.033569336,60
23.862,-0.032653809,60
23.863,-0.031738281,60
23.864,-0.030517578,60
23.865,-0.028991699,60
23.866,-0.02746582,60
23.867,-0.025939941,60
23.868,-0.025024414,60
23.869,-0.024719238,60
23.87,-0.024719238,60
23.871,-0.025024414,60
23.872,-0.02532959,60
23.873,-0.025634766,60
23.874,-0.025939941,60
23.875,-0.026550293,60
23.876,-0.02746582,60
23.877,-0.028686523,60
23.878,-0.029602051,60
23.879,-0.030822754,60
23.88,-0.031433105,60
23.881,-0.032043457,60
23.882,-0.032043457,60
23.883,-0.031433105,60
23.884,-0.030212402,60
23.885,-0.028686523,60
23.886,-0.026550293,60
23.887,-0.024414063,60
23.888,-0.021972656,60
23.889,-0.019226074,60
23.89,-0.016174316,60
23.891,-0.013122559,60
23.892,-0.010375977,60
23.893,-0.007324219,60
23.894,-0.004272461,60
23.895,-0.001525879,60
23.896,0.000915527,60
23.897,0.003356934,60
23.898,0.005187988,60
23.899,0.007019043,60
23.9,0.008239746,60
23.901,0.009155273,60
23.902,0.009765625,60
23.903,0.010375977,60
23.904,0.010681152,60
23.905,0.010986328,60
23.906,0.01159668,60
23.907,0.012207031,60
23.908,0.013122559,60
23.909,0.014038086,60
23.91,0.014953613,60
23.911,0.016174316,60
23.912,0.017089844,60
23.913,0.018310547,60
23.914,0.019226074,60
23.915,0.020446777,60
23.916,0.02166748,60
23.917,0.022888184,60
23.918,0.024108887,60
23.919,0.025634766,60
23.92,0.027160645,60
23.921,0.028991699,60
23.922,0.030822754,60
23.923,0.032653809,60
23.924,0.034484863,60
23.925,0.036010742,60
23.926,0.037841797,60
23.927,0.039978027,60
23.928,0.042419434,60
23.929,0.04486084,60
23.93,0.047607422,60
23.931,0.050048828,60
23.932,0.053100586,60
23.933,0.056152344,60
23.934,0.059509277,60
23.935,0.062866211,60
23.936,0.066223145,60
23.937,0.069580078,60
23.938,0.07232666,60
23.939,0.074462891,60
23.94,0.076599121,60
23.941,0.077819824,60
23.942,0.079040527,60
23.943,0.079345703,60
23.944,0.079345703,60
23.945,0.078735352,60
23.946,0.078125,60
23.947,0.077209473,60
23.948,0.07598877,60
23.949,0.074157715,60
23.95,0.07232666,60
23.951,0.070495605,60
23.952,0.068359375,60
23.953,0.065917969,60
23.954,0.063781738,60
23.955,0.061645508,60
23.956,0.059509277,60
23.957,0.057067871,60
23.958,0.054931641,60
23.959,0.052490234,60
23.96,0.050048828,60
23.961,0.047607422,60
23.962,0.045471191,60
23.963,0.043334961,60
23.964,0.040893555,60
23.965,0.038452148,60
23.966,0.035705566,60
23.967,0.032348633,60
23.968,0.028991699,60
23.969,0.025634766,60
23.97,0.021972656,60
23.971,0.018005371,60
23.972,0.014343262,60
23.973,0.010681152,60
23.974,0.007019043,60
23.975,0.003662109,60
23.976,0,60
23.977,-0.003967285,60
23.978,-0.00793457,60
23.979,-0.01159668,60
23.98,-0.015258789,60
23.981,-0.018615723,60
23.982,-0.021972656,60
23.983,-0.025024414,60
23.984,-0.028076172,60
23.985,-0.030517578,60
23.986,-0.032958984,60
23.987,-0.034790039,60
23.988,-0.036315918,60
23.989,-0.037536621,60
23.99,-0.038452148,60
23.991,-0.0390625,60
23.992,-0.039367676,60
23.993,-0.0390625,60
23.994,-0.038757324,60
23.995,-0.038146973,60
23.996,-0.037231445,60
23.997,-0.036621094,60
23.998,-0.036010742,60
23.999,-0.035705566,60
24,-0.035705566,60
24.001,-0.036010742,60
24.002,-0.036315918,60
24.003,-0.03692627,60
24.004,-0.037841797,60
24.005,-0.038757324,60
24.006,-0.039978027,60
24.007,-0.04119873,60
24.008,-0.042724609,60
24.009,-0.044250488,60
24.01,-0.045471191,60
24.011,-0.046691895,60
24.012,-0.047607422,60
24.013,-0.048828125,60
24.014,-0.049743652,60
24.015,-0.05065918,60
24.016,-0.051574707,60
24.017,-0.052490234,60
24.018,-0.053100586,60
24.019,-0.053710938,60
24.02,-0.054016113,60
24.021,-0.054016113,60
24.022,-0.054321289,60
24.023,-0.054931641,60
24.024,-0.055541992,60
24.025,-0.055847168,60
24.026,-0.056152344,60
24.027,-0.056152344,60
24.028,-0.055847168,60
24.029,-0.055541992,60
24.03,-0.055236816,60
24.031,-0.055236816,60
24.032,-0.055236816,60
24.033,-0.055236816,60
24.034,-0.055236816,60
24.035,-0.054626465,60
24.036,-0.054016113,60
24.037,-0.053100586,60
24.038,-0.052185059,60
24.039,-0.050964355,60
24.04,-0.050048828,60
24.041,-0.049133301,60
24.042,-0.048828125,60
24.043,-0.048522949,60
24.044,-0.048217773,60
24.045,-0.048217773,60
24.046,-0.048217773,60
24.047,-0.048522949,60
24.048,-0.048522949,60
24.049,-0.049133301,60
24.05,-0.049438477,60
24.051,-0.050354004,60
24.052,-0.051574707,60
24.053,-0.053710938,60
24.054,-0.056152344,60
24.055,-0.059509277,60
24.056,-0.063781738,60
24.057,-0.068664551,60
24.058,-0.074157715,60
24.059,-0.080566406,60
24.06,-0.087585449,60
24.061,-0.095214844,60
24.062,-0.103149414,60
24.063,-0.111694336,60
24.064,-0.120239258,60
24.065,-0.12878418,60
24.066,-0.13671875,60
24.067,-0.143737793,60
24.068,-0.149230957,60
24.069,-0.153198242,60
24.07,-0.155334473,60
24.071,-0.155334473,60
24.072,-0.152893066,60
24.073,-0.147705078,60
24.074,-0.139160156,60
24.075,-0.127258301,60
24.076,-0.11138916,60
24.077,-0.091552734,60
24.078,-0.068054199,60
24.079,-0.040588379,60
24.08,-0.009460449,60
24.081,0.02532959,60
24.082,0.063476563,60
24.083,0.105285645,60
24.084,0.149841309,60
24.085,0.19744873,60
24.086,0.247497559,60
24.087,0.299377441,60
24.088,0.352783203,60
24.089,0.407409668,60
24.09,0.462646484,60
24.091,0.518188477,60
24.092,0.573425293,60
24.093,0.628051758,60
24.094,0.681152344,60
24.095,0.732727051,60
24.096,0.782165527,60
24.097,0.828552246,60
24.098,0.872192383,60
24.099,0.912475586,60
24.1,0.950012207,60
24.101,0.984191895,60
24.102,1.014709473,60
24.103,1.040344238,60
24.104,1.060791016,60
24.105,1.075439453,60
24.106,1.083984375,60
24.107,1.085205078,60
24.108,1.079406738,60
24.109,1.065673828,60
24.11,1.044006348,60
24.111,1.015014648,60
24.112,0.979003906,60
24.113,0.936279297,60
24.114,0.88684082,60
24.115,0.831604004,64.93506494
24.116,0.770568848,64.93506494
24.117,0.704650879,64.93506494
24.118,0.634460449,64.93506494
24.119,0.561218262,64.93506494
24.12,0.486450195,64.93506494
24.121,0.411682129,64.93506494
24.122,0.338439941,64.93506494
24.123,0.26763916,64.93506494
24.124,0.200500488,64.93506494
24.125,0.138244629,64.93506494
24.126,0.081176758,64.93506494
24.127,0.029602051,64.93506494
24.128,-0.015563965,64.93506494
24.129,-0.054626465,64.93506494
24.13,-0.086669922,64.93506494
24.131,-0.112609863,64.93506494
24.132,-0.132446289,64.93506494
24.133,-0.146179199,64.93506494
24.134,-0.155029297,64.93506494
24.135,-0.159301758,64.93506494
24.136,-0.160217285,64.93506494
24.137,-0.15838623,64.93506494
24.138,-0.154418945,64.93506494
24.139,-0.148620605,64.93506494
24.14,-0.141296387,64.93506494
24.141,-0.133056641,64.93506494
24.142,-0.124206543,64.93506494
24.143,-0.115661621,64.93506494
24.144,-0.107727051,64.93506494
24.145,-0.100708008,64.93506494
24.146,-0.094604492,64.93506494
24.147,-0.089416504,64.93506494
24.148,-0.085449219,64.93506494
24.149,-0.082092285,64.93506494
24.15,-0.079956055,64.93506494
24.151,-0.078125,64.93506494
24.152,-0.077209473,64.93506494
24.153,-0.076904297,64.93506494
24.154,-0.076904297,64.93506494
24.155,-0.077514648,64.93506494
24.156,-0.078430176,64.93506494
24.157,-0.079650879,64.93506494
24.158,-0.080871582,64.93506494
24.159,-0.082397461,64.93506494
24.16,-0.084228516,64.93506494
24.161,-0.08605957,64.93506494
24.162,-0.087585449,64.93506494
24.163,-0.089111328,64.93506494
24.164,-0.090026855,64.93506494
24.165,-0.090637207,64.93506494
24.166,-0.091247559,64.93506494
24.167,-0.091552734,64.93506494
24.168,-0.092163086,64.93506494
24.169,-0.092773438,64.93506494
24.17,-0.093383789,64.93506494
24.171,-0.093994141,64.93506494
24.172,-0.094909668,64.93506494
24.173,-0.09552002,64.93506494
24.174,-0.096130371,64.93506494
24.175,-0.096740723,64.93506494
24.176,-0.097351074,64.93506494
24.177,-0.09765625,64.93506494
24.178,-0.09765625,64.93506494
24.179,-0.09765625,64.93506494
24.18,-0.09765625,64.93506494
24.181,-0.097961426,64.93506494
24.182,-0.098266602,64.93506494
24.183,-0.098571777,64.93506494
24.184,-0.098876953,64.93506494
24.185,-0.098876953,64.93506494
24.186,-0.098571777,64.93506494
24.187,-0.098571777,64.93506494
24.188,-0.097961426,64.93506494
24.189,-0.097045898,64.93506494
24.19,-0.095825195,64.93506494
24.191,-0.094604492,64.93506494
24.192,-0.092773438,64.93506494
24.193,-0.090637207,64.93506494
24.194,-0.088500977,64.93506494
24.195,-0.08605957,64.93506494
24.196,-0.083618164,64.93506494
24.197,-0.081176758,64.93506494
24.198,-0.078430176,64.93506494
24.199,-0.075683594,64.93506494
24.2,-0.073242188,64.93506494
24.201,-0.071105957,64.93506494
24.202,-0.069274902,64.93506494
24.203,-0.067749023,64.93506494
24.204,-0.066223145,64.93506494
24.205,-0.064697266,64.93506494
24.206,-0.063476563,64.93506494
24.207,-0.062255859,64.93506494
24.208,-0.061340332,64.93506494
24.209,-0.06072998,64.93506494
24.21,-0.060424805,64.93506494
24.211,-0.060424805,64.93506494
24.212,-0.060119629,64.93506494
24.213,-0.060119629,64.93506494
24.214,-0.060119629,64.93506494
24.215,-0.060119629,64.93506494
24.216,-0.059509277,64.93506494
24.217,-0.058898926,64.93506494
24.218,-0.057373047,64.93506494
24.219,-0.055847168,64.93506494
24.22,-0.054321289,64.93506494
24.221,-0.052490234,64.93506494
24.222,-0.050964355,64.93506494
24.223,-0.049438477,64.93506494
24.224,-0.048217773,64.93506494
24.225,-0.047302246,64.93506494
24.226,-0.046081543,64.93506494
24.227,-0.045166016,64.93506494
24.228,-0.043945313,64.93506494
24.229,-0.043029785,64.93506494
24.23,-0.042114258,64.93506494
24.231,-0.04119873,64.93506494
24.232,-0.040588379,64.93506494
24.233,-0.039978027,64.93506494
24.234,-0.039672852,64.93506494
24.235,-0.039672852,64.93506494
24.236,-0.039978027,64.93506494
24.237,-0.040283203,64.93506494
24.238,-0.040588379,64.93506494
24.239,-0.040588379,64.93506494
24.24,-0.039978027,64.93506494
24.241,-0.038757324,64.93506494
24.242,-0.037536621,64.93506494
24.243,-0.036010742,64.93506494
24.244,-0.034484863,64.93506494
24.245,-0.032958984,64.93506494
24.246,-0.031433105,64.93506494
24.247,-0.029907227,64.93506494
24.248,-0.028381348,64.93506494
24.249,-0.026550293,64.93506494
24.25,-0.025024414,64.93506494
24.251,-0.023498535,64.93506494
24.252,-0.021972656,64.93506494
24.253,-0.020446777,64.93506494
24.254,-0.018920898,64.93506494
24.255,-0.017700195,64.93506494
24.256,-0.016784668,64.93506494
24.257,-0.015869141,64.93506494
24.258,-0.015258789,64.93506494
24.259,-0.014648438,64.93506494
24.26,-0.014038086,64.93506494
24.261,-0.013427734,64.93506494
24.262,-0.013122559,64.93506494
24.263,-0.012512207,64.93506494
24.264,-0.011901855,64.93506494
24.265,-0.011291504,64.93506494
24.266,-0.010986328,64.93506494
24.267,-0.010681152,64.93506494
24.268,-0.010375977,64.93506494
24.269,-0.009765625,64.93506494
24.27,-0.009155273,64.93506494
24.271,-0.008544922,64.93506494
24.272,-0.007629395,64.93506494
24.273,-0.007019043,64.93506494
24.274,-0.006713867,64.93506494
